kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data,flag
PFX0369,30.0,E,M,,K,Karyawan,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MPYG759,42.0,F,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,12914.30675,14142.29545,6791.172484,7458.061738,11853.99798,19114.91863,12756.10707,13640.85524,5855.529668,7513.997328,7914.344277,15483.45346,0.0,0.0,0.0,0.0,0.0,0.0,12756.10707,13640.85524,5855.529668,7513.997328,7914.344277,15483.45346,68888.77278,68886.46928,68874.74438,68888.23875,68883.25949,68889.71204,68889.71204,68889.71204,68889.71204,68889.71204,68889.71204,68889.71204,0.0,1348.909027,246.3465973,5036.593434,6583.279949,52300.66367,0.0,9134.234603,0.0,4636.246485,0.0,69192.19404,4.0,17.0,8.0,11.0,12.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,04/08/23 14.17,0.0
AWO1682,42.0,B,M,,K,,,,0.0,0.0,1.0,0.0,0.0,1.0,RITEL,,,1292.334124,2327.756339,1685.628358,2654.68427,535.5012254,1024.811649,1784.358057,2483.843082,2168.119024,2533.889904,1848.089778,1106.607002,0.0,0.0,0.0,0.0,0.0,0.0,1784.358057,2483.843082,2168.119024,2533.889904,1848.089778,1106.607002,8691.345332,8839.683915,8985.62036,9131.556805,1368.866985,1515.330709,0.0,0.0,0.0,0.0,0.0,0.0,15067.61846,9293.073819,8202.806384,20266.03445,10422.13512,9445.83788,14917.01912,9608.797877,7837.035503,20702.25703,10738.23404,9659.170276,276.0,276.0,247.0,299.0,219.0,304.0,169.0,169.0,163.0,235.0,233.0,216.0,04/08/23 14.17,0.0
BBS7629,1.0,X,,,,,,Perd. Eceran Makanan & Minuman,0.0,0.0,0.0,1.0,0.0,0.0,RITEL,,,1396.440759,0.0,0.0,0.0,0.0,0.0,1493.609814,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.609814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.51926322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
ABCG730,33.0,B,F,,B,Karyawan,,,1.0,1.0,1.0,0.0,0.0,0.0,CHAIN,,,42.18795065,569.1828269,1041.139473,961.9152679,1002.358697,860.1606932,1631.286066,0.0,0.0,705.1621204,672.3169994,728.7875422,0.0,0.0,0.0,0.0,0.0,0.0,1631.286066,0.0,0.0,705.1621204,672.3169994,728.7875422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26581.5947,17805.21098,18454.1681,14322.39089,18348.88737,14060.37029,28955.29612,17088.29668,17719.53276,14348.29528,17864.82965,14243.55427,117.0,116.0,102.0,92.0,103.0,87.0,477.0,644.0,681.0,624.0,738.0,623.0,04/08/23 14.17,0.0
AML4935,37.0,L,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.943743,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72889483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8440.865172,7815.185208,9776.290776,8961.197272,6216.220051,8413.759885,6890.995993,8250.36333,10619.88491,8400.494798,6034.848988,8690.827475,144.0,121.0,159.0,149.0,136.0,112.0,66.0,67.0,73.0,70.0,64.0,78.0,04/08/23 14.17,0.0
LBK2712,55.0,E,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,228.0871604,226.6826582,225.3463428,223.9441367,188.7908668,0.0,228.9140889,227.5648903,226.1718926,224.8249438,223.4341957,105.4876265,0.0,0.0,0.0,0.0,0.0,0.0,228.9140889,227.5648903,226.1718926,224.8249438,223.4341957,105.4876265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
RM24996,30.0,B,F,,B,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,101.9737781,0.0,0.0,427.383937,406.9713161,0.0,2247.789511,0,0.0,1010.879499,0.0,0.0,0.0,0.0,0.0,0.0,406.9713161,0.0,2247.789511,0.0,0.0,1010.879499,7544.549845,7836.797455,8127.438765,8417.730526,8706.772497,8994.223917,0.0,0.0,0.0,0.0,0.0,0.0,1715.919783,4839.436094,12995.40851,15677.74002,15241.34561,27210.27032,3450.843223,1263.69446,16270.77165,15181.88562,13698.74058,26602.96843,22.0,44.0,145.0,313.0,359.0,262.0,32.0,79.0,112.0,147.0,152.0,122.0,04/08/23 14.17,0.0
BM53658,28.0,R,M,,K,Karyawan,,,1.0,1.0,1.0,1.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,169.099297,0.0,0.0,0.0,0,0.0,5.229330709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.229330709,19676.19298,19674.35082,19675.06644,19673.47321,19580.75457,19677.11361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
YFT9562,21.0,L,F,,B,Ibu RT,SUAMI,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39341957,0.0,0.0,0.0,0.0,0.0,73.1287964,0.0,0.0,0.0,0.0,5.0,11.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
TAI4091,43.0,F,M,,K,,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
FGL2269,51.0,R,M,,K,Pedagang,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
IV53133,39.0,F,F,,K,Ibu RT,SUAMI,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,7.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,04/08/23 14.17,0.0
MQAK059,22.0,P,M,,B,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
RFKU167,39.0,G,M,,B,Karyawan,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MAVL701,42.0,Q,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,1942.794871,2205.99489,2337.362588,6803.318746,5509.833318,12.59756257,2791.833141,974.7564398,4690.146597,4056.396935,19745.07733,108.9869235,0.0,0.0,0.0,0.0,0.0,0.0,2791.833141,974.7564398,4690.146597,4056.396935,19745.07733,108.9869235,66715.28086,67265.88273,67816.44896,68356.52397,68889.71204,21122.83197,38240.27447,38240.27447,38240.27447,38240.27447,38240.27447,157.4496625,326712.4141,279312.1122,289196.041,294096.4326,496954.903,363321.8279,329161.6296,275596.7221,289829.7907,281562.6417,514132.0404,361930.7131,2946.0,3204.0,6971.0,9567.0,6104.0,5107.0,1375.0,1250.0,1297.0,1200.0,1419.0,1347.0,04/08/23 14.17,0.0
KNE3633,2.0,R,,,,,,Perd. Dalam Negeri Antara Lain,0.0,0.0,1.0,1.0,0.0,0.0,RITEL,,,378.3869741,0.0,0.0,0.0,0.0,0.0,2009.757818,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.757818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230.330217,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
ADWW588,33.0,N,M,,K,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
IEQ4521,35.0,X,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,6222.228374,0.0,0.0,0.0,0.0,0.0,5537.225492,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5537.225492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403.497146,0.0,0.0,0.0,0.0,0.0,11158.87999,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
DVJ5095,28.0,I,F,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.436445,1824.04626,1962.961474,2101.185602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.205849,0.0,0.0,0.0,0.0,0.0,2101.191859,0.0,0.0,2.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,04/08/23 14.17,0.0
NAS9459,34.0,G,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
SYK5218,39.0,H,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,1.0,RITEL,,,12902.68194,21203.67779,28349.61521,0.0,0.0,0.0,4479.526786,14193.56258,29629.23638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4479.526786,14193.56258,29629.23638,0.0,0.0,0.0,31946.1269,32844.22553,33737.85602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47965.74207,42010.04324,55709.90136,0.0,0.0,0.0,38251.70627,26574.36945,85269.54028,0.0,0.0,0.0,79.0,102.0,129.0,0.0,0.0,0.0,10.0,11.0,75.0,0.0,0.0,0.0,04/08/23 14.17,0.0
SGN5267,50.0,G,F,,K,Ibu RT,,,1.0,1.0,1.0,1.0,1.0,0.0,RITEL,,,0.0,0.0,1813.867422,4192.970816,2279.050222,0.0,0.0,0.0,0.0,2406.108535,6587.548566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406.108535,6587.548566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0385264,0.0,3047.962106,2844.043448,1624.473706,1128.526856,267.9264623,0.0,0.0,0.0,9612.209294,142.4210489,18.0,8.0,21.0,37.0,22.0,28.0,2.0,0.0,4.0,1.0,2.0,1.0,04/08/23 14.17,1.0
H734996,35.0,L,M,,K,Karyawan Usaha Negara,,,1.0,1.0,1.0,0.0,1.0,1.0,RITEL,,,0.0,18.03654387,0.0,0.0,54.28142506,0.0,0.0,0.0,165.2677095,0,0.0,843.2389693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.6112978,5723.648833,5790.29619,5856.668096,5922.765748,5988.59027,6054.142787,0.0,0.0,0.0,0.0,0.0,0.0,1262.517463,11213.38148,0.0,944.3522497,2249.294151,355.0271091,811.6856018,10900.22378,0.0,935.3842098,1303.809618,1166.314721,64.0,102.0,30.0,39.0,44.0,37.0,17.0,12.0,7.0,10.0,7.0,14.0,04/08/23 14.17,0.0
ADTZ116,44.0,S,F,,B,Karyawan Usaha Negara,,,1.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
ANOY509,39.0,P,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,3136.911814,3596.327159,4468.835389,2478.452765,2889.363329,4014.72027,4014.825436,3294.762163,2838.741282,3691.373172,2989.46766,551.0450647,0.0,0.0,0.0,0.0,0.0,0.0,3031.099691,2469.219769,2013.198889,2865.830779,2163.925267,0.0,28419.47483,29092.48481,29762.14644,30426.40495,31089.43019,31749.15678,0.0,0.0,0.0,0.0,0.0,0.0,56652.8177,61695.38407,43690.42752,50946.31053,41076.36663,38570.62472,57372.88098,62151.40495,42837.79563,51648.21604,43806.54963,36032.9865,100.0,102.0,103.0,88.0,92.0,105.0,65.0,50.0,52.0,52.0,51.0,39.0,04/08/23 14.17,0.0
U586030,36.0,G,F,,J,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL,,,4904.606988,5991.28909,6127.794509,4763.651412,3980.619985,5178.929612,5067.807037,4527.937873,5063.95116,7007.420508,4659.035946,6240.065966,0.0,0.0,0.0,0.0,0.0,0.0,4842.251638,4309.412844,4838.395761,6078.827988,3730.443427,5311.473446,3126.516029,3272.979753,3419.443476,3565.907199,3712.370922,3858.834646,0.0,0.0,0.0,0.0,0.0,0.0,188977.9268,192382.8402,167418.1248,175467.7103,187762.5432,177594.6013,189517.796,191846.8269,167139.6044,177816.0949,186181.5132,180811.9743,3442.0,3689.0,3142.0,3530.0,3463.0,3428.0,1865.0,1839.0,1741.0,1871.0,1702.0,1760.0,04/08/23 14.17,0.0
FEE2398,2.0,Q,,,,,,Perdagangan Eceran Lainnya,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
RNX7868,40.0,I,F,,D,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7816.168588,7816.168588,7959.790776,8350.370079,8740.949381,9131.528684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,0.0,04/08/23 14.17,0.0
DVH9650,44.0,F,F,,K,Ibu RT,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,1393.605738,985.6613372,0.0,0.0,0.0,0.0,1435.276912,1221.640734,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.276912,1221.640734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
NEB2947,59.0,K,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71240.93905,71240.8757,71242.26434,71239.78072,71235.77967,71235.55329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.832185,0.0,0.0,0.0,0.0,0.0,533.4128234,0.0,4.0,4.0,2.0,4.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,04/08/23 14.17,0.0
MJWX786,14.0,H,F,,B,,DARI SUAMI,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.64574,1124.9259,2446.557368,5407.18047,4350.190242,1941.946288,4327.020951,1231.689609,2066.025731,5643.619165,4460.178642,2066.65748,49.0,197.0,202.0,72.0,59.0,44.0,184.0,205.0,234.0,315.0,349.0,299.0,04/08/23 14.17,0.0
FN59107,30.0,Q,M,,B,Karyawan,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
HPJ3748,33.0,H,M,,K,Karyawan,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.271302,343.5928009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.5708661,0.0,0.0,0.0,0.0,0.0,356.2742548,0.0,0.0,0.0,0.0,9.0,9.0,3.0,9.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,04/08/23 14.17,0.0
WDE9522,32.0,B,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.1235658,0.0,0.0,0.0,0.0,0.0,503.0582115,0.0,0.0,0.0,0.0,0.0,19.0,17.0,7.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,04/08/23 14.17,0.0
PES4796,31.0,R,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MNKT686,33.0,X,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
PES5455,3.0,O,,,,,,Supermarket dan usaha sejenis,0.0,0.0,0.0,1.0,0.0,0.0,,,,123913.0299,92715.29175,67298.851,39341.11616,11124.25695,0.0,142490.346,103494.2352,79843.08971,52204.87029,21906.97835,3844.858268,0.0,0.0,0.0,0.0,0.0,0.0,142490.346,103494.2352,79843.08971,52204.87029,21906.97835,3844.858268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37620.36797,22266.07361,26238.54436,31158.69537,16649.4839,3781.092801,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,18.0,20.0,12.0,2.0,04/08/23 14.17,0.0
MPDQ842,11.0,B,,,,,,Jasa Kegiatan Lainnya,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,26689.07314,29979.89085,70989.75265,73929.13005,64222.09067,22319.66221,41326.29092,17144.78796,59602.5793,89861.54542,66165.3854,12027.97118,0.0,0.0,0.0,0.0,0.0,0.0,41326.29092,17144.78796,59602.5793,89861.54542,66165.3854,12027.97118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205666.8485,254448.9693,228913.8039,213638.6141,176446.3571,176258.0204,231121.8329,211991.178,198654.8377,241805.2817,240257.9137,125587.3252,13.0,14.0,14.0,15.0,12.0,12.0,172.0,128.0,133.0,147.0,149.0,84.0,04/08/23 14.17,0.0
